id_transaksi,id_pelanggan,id_produk,nama_produk,kategori_produk,jumlah_pembelian,tanggal_transaksi
ORD_0007228,CUST_146,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-04 23:50
ORD_0007228,CUST_146,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-04 23:50
ORD_0007228,CUST_146,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-04 23:50
ORD_0007229,CUST_018,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-01-05 02:33
ORD_0007230,CUST_129,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 03:22
ORD_0007231,CUST_456,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-05 05:49
ORD_0007232,CUST_237,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-05 07:28
ORD_0007233,CUST_017,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-05 07:46
ORD_0007234,CUST_353,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-05 09:17
ORD_0007235,CUST_080,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-05 09:28
ORD_0007236,CUST_001,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 10:29
ORD_0007236,CUST_001,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 10:29
ORD_0007237,CUST_110,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 10:41
ORD_0007238,CUST_055,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 11:10
ORD_0007239,CUST_218,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 11:23
ORD_0007239,CUST_218,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-01-05 11:23
ORD_0007240,CUST_089,PRD_AKS,Aksesoris Mandi Standar,Aksesoris Mandi,2,2025-01-05 11:25
ORD_0007240,CUST_089,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-01-05 11:25
ORD_0007240,CUST_089,PRD_102,Celengan Target Kaleng,Celengan,2,2025-01-05 11:25
ORD_0007242,CUST_260,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-05 12:49
ORD_0007243,CUST_475,PRD_PER,Peralatan Makan Standar,Peralatan Makan,2,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_SAP,Sapu / Pembersih Lantai Standar,Sapu / Pembersih Lantai,1,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,2,2025-01-05 12:52
ORD_0007243,CUST_475,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-05 12:52
ORD_0007244,CUST_149,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-01-05 12:56
ORD_0007245,CUST_167,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 14:17
ORD_0007245,CUST_167,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 14:17
ORD_0007247,CUST_455,PRD_601,Keranjang Baju Kotor,Keranjang,4,2025-01-05 14:24
ORD_0007247,CUST_455,PRD_601,Keranjang Baju Kotor,Keranjang,2,2025-01-05 14:24
ORD_0007247,CUST_455,PRD_601,Keranjang Baju Kotor,Keranjang,2,2025-01-05 14:24
ORD_0007248,CUST_118,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-01-05 15:29
ORD_0007250,CUST_369,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,3,2025-01-05 16:06
ORD_0007251,CUST_189,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 16:34
ORD_0007252,CUST_200,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-01-05 16:47
ORD_0007254,CUST_098,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,5,2025-01-05 17:25
ORD_0007256,CUST_493,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 18:25
ORD_0007257,CUST_476,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-05 19:02
ORD_0007258,CUST_262,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 20:05
ORD_0007259,CUST_197,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-05 20:05
ORD_0007260,CUST_303,PRD_101,Celengan Ayam Jago,Celengan,2,2025-01-05 20:27
ORD_0007261,CUST_090,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 20:34
ORD_0007262,CUST_270,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-05 20:42
ORD_0007263,CUST_368,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 20:56
ORD_0007264,CUST_433,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-05 21:02
ORD_0007264,CUST_433,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-05 21:02
ORD_0007265,CUST_390,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-05 21:39
ORD_0007266,CUST_209,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-01-05 21:49
ORD_0007267,CUST_421,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 22:37
ORD_0007267,CUST_421,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 22:37
ORD_0007268,CUST_125,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-05 23:43
ORD_0007269,CUST_252,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-05 23:53
ORD_0007270,CUST_450,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,6,2025-01-06 00:02
ORD_0007271,CUST_132,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-01-06 00:58
ORD_0007271,CUST_132,PRD_PIR,Piring Standar,Piring,1,2025-01-06 00:58
ORD_0007271,CUST_132,PRD_PIR,Piring Standar,Piring,1,2025-01-06 00:58
ORD_0007272,CUST_170,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-01-06 01:43
ORD_0007273,CUST_085,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 01:54
ORD_0007273,CUST_085,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 01:54
ORD_0007274,CUST_151,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,6,2025-01-06 07:39
ORD_0007275,CUST_381,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 07:57
ORD_0007276,CUST_427,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 08:13
ORD_0007277,CUST_057,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 08:30
ORD_0007278,CUST_291,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-01-06 08:30
ORD_0007279,CUST_324,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-01-06 09:30
ORD_0007280,CUST_439,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-06 09:49
ORD_0007281,CUST_303,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-06 10:19
ORD_0007283,CUST_201,PRD_101,Celengan Ayam Jago,Celengan,3,2025-01-06 10:55
ORD_0007284,CUST_318,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 11:04
ORD_0007285,CUST_418,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-01-06 11:25
ORD_0007286,CUST_082,PRD_101,Celengan Ayam Jago,Celengan,2,2025-01-06 11:29
ORD_0007288,CUST_005,PRD_PEN,Pengolah Bumbu / Sayur Standar,Pengolah Bumbu / Sayur,1,2025-01-06 12:50
ORD_0007289,CUST_099,PRD_101,Celengan Ayam Jago,Celengan,2,2025-01-06 13:29
ORD_0007290,CUST_094,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-06 14:00
ORD_0007292,CUST_139,PRD_999,Produk Lain-lain,Other,1,2025-01-06 14:25
ORD_0007293,CUST_028,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-06 14:28
ORD_0007294,CUST_092,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 14:54
ORD_0007295,CUST_208,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,5,2025-01-06 16:58
ORD_0007296,CUST_317,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 17:01
ORD_0007296,CUST_317,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 17:01
ORD_0007296,CUST_317,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 17:01
ORD_0007298,CUST_263,PRD_GAY,Gayung Standar,Gayung,1,2025-01-06 17:22
ORD_0007298,CUST_263,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-01-06 17:22
ORD_0007299,CUST_394,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-06 17:46
ORD_0007299,CUST_394,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-06 17:46
ORD_0007301,CUST_487,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-01-06 18:05
ORD_0007302,CUST_014,PRD_601,Keranjang Baju Kotor,Keranjang,2,2025-01-06 18:15
ORD_0007303,CUST_165,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-01-06 18:27
ORD_0007304,CUST_129,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-01-06 18:39
ORD_0007305,CUST_111,PRD_702,Bakul Nasi Bambu,Tempat Nasi,3,2025-01-06 18:55
ORD_0007306,CUST_286,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 19:03
ORD_0007306,CUST_286,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-06 19:03
ORD_0007307,CUST_222,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-01-06 19:42
ORD_0007309,CUST_221,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-01-06 19:52
ORD_0007311,CUST_320,PRD_102,Celengan Target Kaleng,Celengan,2,2025-01-06 20:16
ORD_0007312,CUST_273,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-01-06 20:24
ORD_0007313,CUST_310,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-01-06 20:27
ORD_0007314,CUST_145,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 21:02
ORD_0007315,CUST_346,PRD_602,Keranjang Belanja Lipat,Keranjang,2,2025-01-06 22:38
ORD_0007316,CUST_096,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-01-06 22:41
ORD_0007317,CUST_323,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-06 23:33
ORD_0007317,CUST_323,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-01-06 23:33
ORD_0007319,CUST_002,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-01-06 23:55
ORD_0007319,CUST_002,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-06 23:55
ORD_0007320,CUST_456,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-01-07 01:35
ORD_0007320,CUST_456,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-01-07 01:35
ORD_0007320,CUST_456,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 01:35
ORD_0007320,CUST_456,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-01-07 01:35
ORD_0007321,CUST_011,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-07 05:29
ORD_0007322,CUST_432,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,5,2025-01-07 06:44
ORD_0007323,CUST_347,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 06:54
ORD_0007324,CUST_446,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 06:57
ORD_0007326,CUST_338,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,3,2025-01-07 07:45
ORD_0007327,CUST_334,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-01-07 08:00
ORD_0007327,CUST_334,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 08:00
ORD_0007327,CUST_334,PRD_SIK,Sikat / Pembersih Standar,Sikat / Pembersih,1,2025-01-07 08:00
ORD_0007327,CUST_334,PRD_999,Produk Lain-lain,Other,1,2025-01-07 08:00
ORD_0007327,CUST_334,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-01-07 08:00
ORD_0007328,CUST_266,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 08:16
ORD_0007330,CUST_414,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,5,2025-01-07 09:02
ORD_0007331,CUST_244,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-07 09:09
ORD_0007331,CUST_244,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-01-07 09:09
ORD_0007332,CUST_082,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-01-07 09:57
ORD_0007333,CUST_048,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-07 10:09
ORD_0007334,CUST_337,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 10:12
ORD_0007335,CUST_364,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 10:14
ORD_0007336,CUST_090,PRD_AKS,Aksesoris Mandi Standar,Aksesoris Mandi,1,2025-01-07 10:34
ORD_0007336,CUST_090,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-01-07 10:34
ORD_0007336,CUST_090,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-07 10:34
ORD_0007336,CUST_090,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-01-07 10:34
ORD_0007336,CUST_090,PRD_999,Produk Lain-lain,Other,1,2025-01-07 10:34
ORD_0007337,CUST_488,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,4,2025-01-07 10:44
ORD_0007337,CUST_488,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,4,2025-01-07 10:44
ORD_0007337,CUST_488,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,4,2025-01-07 10:44
ORD_0007337,CUST_488,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,2,2025-01-07 10:44
ORD_0007338,CUST_082,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-07 10:54
ORD_0007338,CUST_082,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-07 10:54
ORD_0007339,CUST_353,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-07 11:26
ORD_0007340,CUST_154,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-07 12:24
ORD_0007341,CUST_010,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 12:26
ORD_0007342,CUST_456,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 12:29
ORD_0007343,CUST_222,PRD_102,Celengan Target Kaleng,Celengan,2,2025-01-07 12:37
ORD_0007343,CUST_222,PRD_999,Produk Lain-lain,Other,1,2025-01-07 12:37
ORD_0007345,CUST_479,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 12:58
ORD_0007346,CUST_007,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 13:38
ORD_0007347,CUST_376,PRD_GAY,Gayung Standar,Gayung,1,2025-01-07 15:23
ORD_0007349,CUST_043,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-01-07 16:12
ORD_0007349,CUST_043,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-01-07 16:12
ORD_0007350,CUST_191,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 16:29
ORD_0007351,CUST_010,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 16:30
ORD_0007351,CUST_010,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 16:30
ORD_0007351,CUST_010,PRD_SAP,Sapu / Pembersih Lantai Standar,Sapu / Pembersih Lantai,1,2025-01-07 16:30
ORD_0007352,CUST_097,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,2,2025-01-07 16:54
ORD_0007353,CUST_322,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-01-07 17:24
ORD_0007354,CUST_317,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 17:28
ORD_0007354,CUST_317,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 17:28
ORD_0007355,CUST_030,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-01-07 17:50
ORD_0007355,CUST_030,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-01-07 17:50
ORD_0007357,CUST_318,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-07 18:20
ORD_0007358,CUST_048,PRD_999,Produk Lain-lain,Other,1,2025-01-07 18:29
ORD_0007359,CUST_340,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-01-07 18:34
ORD_0007360,CUST_054,PRD_101,Celengan Ayam Jago,Celengan,2,2025-01-07 18:35
ORD_0007361,CUST_121,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-01-07 18:40
ORD_0007361,CUST_121,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-07 18:40
ORD_0007362,CUST_112,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 18:55
ORD_0007363,CUST_160,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 19:32
ORD_0007363,CUST_160,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 19:32
ORD_0007363,CUST_160,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 19:32
ORD_0007363,CUST_160,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 19:32
ORD_0007364,CUST_112,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-07 20:03
ORD_0007365,CUST_292,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-07 20:06
ORD_0007366,CUST_081,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-07 20:07
ORD_0007367,CUST_168,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-07 21:53
ORD_0007368,CUST_416,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-07 22:08
ORD_0007369,CUST_310,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-07 22:14
ORD_0007369,CUST_310,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-01-07 22:14
ORD_0007370,CUST_378,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-01-08 06:39
ORD_0007370,CUST_378,PRD_602,Keranjang Belanja Lipat,Keranjang,2,2025-01-08 06:39
ORD_0007371,CUST_236,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 07:02
ORD_0007372,CUST_342,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-01-08 08:00
ORD_0007373,CUST_201,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 08:53
ORD_0007374,CUST_347,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-01-08 09:09
ORD_0007375,CUST_299,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 09:29
ORD_0007376,CUST_468,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-01-08 09:37
ORD_0007377,CUST_090,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 11:02
ORD_0007378,CUST_188,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-01-08 11:20
ORD_0007379,CUST_154,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,20,2025-01-08 12:02
ORD_0007380,CUST_221,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-01-08 12:02
ORD_0007381,CUST_451,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-08 12:19
ORD_0007382,CUST_159,PRD_102,Celengan Target Kaleng,Celengan,2,2025-01-08 12:25
ORD_0007383,CUST_438,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-01-08 13:21
ORD_0007383,CUST_438,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-01-08 13:21
ORD_0007384,CUST_422,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-01-08 13:35
ORD_0007384,CUST_422,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 13:35
ORD_0007384,CUST_422,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 13:35
ORD_0007384,CUST_422,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-01-08 13:35
ORD_0007386,CUST_155,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-08 13:50
ORD_0007387,CUST_030,PRD_COB,Cobek / Ulekan Standar,Cobek / Ulekan,1,2025-01-08 14:09
ORD_0007388,CUST_068,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-01-08 14:11
ORD_0007388,CUST_068,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-01-08 14:11
ORD_0007388,CUST_068,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-01-08 14:11
ORD_0007388,CUST_068,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-01-08 14:11
ORD_0007389,CUST_039,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 14:30
ORD_0007390,CUST_150,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 15:23
ORD_0007390,CUST_150,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 15:23
ORD_0007391,CUST_394,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 15:32
ORD_0007391,CUST_394,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 15:32
ORD_0007391,CUST_394,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 15:32
ORD_0007391,CUST_394,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 15:32
ORD_0007394,CUST_045,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 16:24
ORD_0007394,CUST_045,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-08 16:24
ORD_0007394,CUST_045,PRD_999,Produk Lain-lain,Other,1,2025-01-08 16:24
ORD_0007395,CUST_318,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-01-08 16:32
ORD_0007396,CUST_476,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,10,2025-01-08 17:27
ORD_0007397,CUST_295,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-01-08 18:56
ORD_0007398,CUST_316,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-01-08 19:16
ORD_0007398,CUST_316,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-01-08 19:16
ORD_0007399,CUST_442,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-08 19:18
ORD_0007399,CUST_442,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-08 19:18
ORD_0007399,CUST_442,PRD_PIR,Piring Standar,Piring,3,2025-01-08 19:18
ORD_0007400,CUST_257,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-08 20:23
ORD_0007402,CUST_330,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-01-08 20:57
ORD_0007402,CUST_330,PRD_999,Produk Lain-lain,Other,1,2025-01-08 20:57
ORD_0007402,CUST_330,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-08 20:57
ORD_0007402,CUST_330,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-08 20:57
ORD_0007403,CUST_375,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 21:06
ORD_0007403,CUST_375,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 21:06
ORD_0007404,CUST_317,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-01-08 21:44
ORD_0007405,CUST_283,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-01-08 21:50
ORD_0007406,CUST_268,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-01-08 23:10
ORD_0007406,CUST_268,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,2,2025-01-08 23:10
ORD_0007406,CUST_268,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-01-08 23:10
ORD_0007407,CUST_396,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-08 23:52
ORD_0007408,CUST_155,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-01-09 00:00
ORD_0007410,CUST_183,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-01-09 06:00
ORD_0007411,CUST_192,PRD_203,Door Stopper Karet,Aksesoris Pintu,5,2025-01-09 08:24
ORD_0007411,CUST_192,PRD_203,Door Stopper Karet,Aksesoris Pintu,5,2025-01-09 08:24
ORD_0007412,CUST_319,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-01-09 08:39
ORD_0007413,CUST_411,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-09 09:39
ORD_0007413,CUST_411,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-09 09:39
ORD_0007414,CUST_174,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-01-09 10:03
ORD_0007415,CUST_312,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-09 10:25
ORD_0007416,CUST_313,PRD_GAY,Gayung Standar,Gayung,1,2025-01-09 10:37
ORD_0007417,CUST_107,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-09 11:29
ORD_0007417,CUST_107,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-01-09 11:29
ORD_0007418,CUST_400,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-01-09 11:31
ORD_0007419,CUST_421,PRD_999,Produk Lain-lain,Other,4,2025-01-09 11:35
ORD_0007420,CUST_295,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,2,2025-01-09 12:07
ORD_0007421,CUST_138,PRD_101,Celengan Ayam Jago,Celengan,2,2025-01-09 12:16
ORD_0007422,CUST_204,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-01-09 12:33
ORD_0007423,CUST_471,PRD_102,Celengan Target Kaleng,Celengan,1,2025-01-09 12:48
ORD_0007423,CUST_471,PRD_101,Celengan Ayam Jago,Celengan,1,2025-01-09 12:48
ORD_0007424,CUST_122,PRD_501,Gantungan Handuk Stainless,Peralatan Kamar Mandi,1,2025-01-09 13:46
